x1,y1,z1,x2,y2,z2
44.7611,395.768,149.604,14.7611,395.768,149.604
44.7611,395.768,149.604,44.7611,365.768,149.604
44.7611,395.768,149.604,44.7611,395.768,119.604
44.7611,395.768,149.604,44.7611,395.768,179.604
44.7611,395.768,149.604,44.7611,425.768,149.604
44.7611,395.768,149.604,74.7611,395.768,149.604
44.7611,395.768,179.604,14.7611,395.768,179.604
44.7611,395.768,179.604,44.7611,365.768,179.604
44.7611,395.768,179.604,44.7611,395.768,149.604
44.7611,395.768,179.604,44.7611,395.768,209.604
44.7611,395.768,179.604,44.7611,425.768,179.604
44.7611,395.768,179.604,74.7611,395.768,179.604
44.7611,395.768,209.604,14.7611,395.768,209.604
44.7611,395.768,209.604,44.7611,365.768,209.604
44.7611,395.768,209.604,44.7611,395.768,179.604
44.7611,395.768,209.604,44.7611,425.768,209.604
44.7611,395.768,209.604,74.7611,395.768,209.604
44.7611,425.768,-0.396395,14.7611,425.768,-0.396395
44.7611,425.768,-0.396395,44.7611,395.768,-0.396395
44.7611,425.768,-0.396395,44.7611,425.768,29.6036
44.7611,425.768,-0.396395,44.7611,455.768,-0.396395
44.7611,425.768,-0.396395,74.7611,425.768,-0.396395
44.7611,425.768,29.6036,44.7611,395.768,29.6036
44.7611,425.768,29.6036,44.7611,425.768,-0.396395
44.7611,425.768,29.6036,44.7611,425.768,59.6036
44.7611,425.768,29.6036,74.7611,425.768,29.6036
44.7611,425.768,59.6036,14.7611,425.768,59.6036
44.7611,425.768,59.6036,44.7611,395.768,59.6036
44.7611,425.768,59.6036,44.7611,425.768,29.6036
44.7611,425.768,59.6036,44.7611,425.768,89.6036
44.7611,425.768,59.6036,44.7611,455.768,59.6036
44.7611,425.768,59.6036,74.7611,425.768,59.6036
44.7611,425.768,89.6036,14.7611,425.768,89.6036
44.7611,425.768,89.6036,44.7611,395.768,89.6036
44.7611,425.768,89.6036,44.7611,425.768,59.6036
44.7611,425.768,89.6036,44.7611,425.768,119.604
44.7611,425.768,89.6036,44.7611,455.768,89.6036
44.7611,425.768,89.6036,74.7611,425.768,89.6036
44.7611,425.768,119.604,14.7611,425.768,119.604
44.7611,425.768,119.604,44.7611,395.768,119.604
44.7611,425.768,119.604,44.7611,425.768,89.6036
44.7611,425.768,119.604,44.7611,425.768,149.604
44.7611,425.768,119.604,44.7611,455.768,119.604
44.7611,425.768,119.604,74.7611,425.768,119.604
44.7611,425.768,149.604,14.7611,425.768,149.604
44.7611,425.768,149.604,44.7611,395.768,149.604
44.7611,425.768,149.604,44.7611,425.768,119.604
44.7611,425.768,149.604,44.7611,425.768,179.604
44.7611,425.768,149.604,44.7611,455.768,149.604
44.7611,425.768,149.604,74.7611,425.768,149.604
44.7611,425.768,179.604,14.7611,425.768,179.604
44.7611,425.768,179.604,44.7611,395.768,179.604
44.7611,425.768,179.604,44.7611,425.768,149.604
44.7611,425.768,179.604,44.7611,425.768,209.604
44.7611,425.768,179.604,44.7611,455.768,179.604
44.7611,425.768,179.604,74.7611,425.768,179.604
44.7611,425.768,209.604,14.7611,425.768,209.604
44.7611,425.768,209.604,44.7611,395.768,209.604
44.7611,425.768,209.604,44.7611,425.768,179.604
44.7611,425.768,209.604,44.7611,455.768,209.604
44.7611,425.768,209.604,74.7611,425.768,209.604
44.7611,455.768,-0.396395,14.7611,455.768,-0.396395
44.7611,455.768,-0.396395,44.7611,425.768,-0.396395
44.7611,455.768,-0.396395,74.7611,455.768,-0.396395
44.7611,455.768,59.6036,14.7611,455.768,59.6036
44.7611,455.768,59.6036,44.7611,425.768,59.6036
44.7611,455.768,59.6036,44.7611,455.768,89.6036
44.7611,455.768,59.6036,74.7611,455.768,59.6036
44.7611,455.768,89.6036,14.7611,455.768,89.6036
44.7611,455.768,89.6036,44.7611,425.768,89.6036
44.7611,455.768,89.6036,44.7611,455.768,59.6036
44.7611,455.768,89.6036,44.7611,455.768,119.604
44.7611,455.768,89.6036,74.7611,455.768,89.6036
44.7611,455.768,119.604,14.7611,455.768,119.604
44.7611,455.768,119.604,44.7611,425.768,119.604
44.7611,455.768,119.604,44.7611,455.768,89.6036
44.7611,455.768,119.604,44.7611,455.768,149.604
44.7611,455.768,119.604,74.7611,455.768,119.604
44.7611,455.768,149.604,14.7611,455.768,149.604
44.7611,455.768,149.604,44.7611,425.768,149.604
44.7611,455.768,149.604,44.7611,455.768,119.604
44.7611,455.768,149.604,44.7611,455.768,179.604
44.7611,455.768,149.604,74.7611,455.768,149.604
44.7611,455.768,179.604,14.7611,455.768,179.604
44.7611,455.768,179.604,44.7611,425.768,179.604
44.7611,455.768,179.604,44.7611,455.768,149.604
44.7611,455.768,179.604,44.7611,455.768,209.604
44.7611,455.768,179.604,74.7611,455.768,179.604
44.7611,455.768,209.604,14.7611,455.768,209.604
44.7611,455.768,209.604,44.7611,425.768,209.604
44.7611,455.768,209.604,44.7611,455.768,179.604
44.7611,455.768,209.604,74.7611,455.768,209.604
74.7611,-444.232,-0.396395,44.7611,-444.232,-0.396395
74.7611,-444.232,-0.396395,74.7611,-444.232,29.6036
74.7611,-444.232,-0.396395,74.7611,-414.232,-0.396395
74.7611,-444.232,-0.396395,104.761,-444.232,-0.396395
74.7611,-444.232,29.6036,74.7611,-444.232,-0.396395
74.7611,-444.232,29.6036,74.7611,-444.232,59.6036
74.7611,-444.232,29.6036,74.7611,-414.232,29.6036
74.7611,-444.232,29.6036,104.761,-444.232,29.6036
74.7611,-444.232,59.6036,74.7611,-444.232,29.6036
74.7611,-444.232,59.6036,74.7611,-444.232,89.6036
74.7611,-444.232,59.6036,74.7611,-414.232,59.6036
74.7611,-444.232,59.6036,104.761,-444.232,59.6036
74.7611,-444.232,89.6036,74.7611,-444.232,59.6036
74.7611,-444.232,89.6036,74.7611,-444.232,119.604
74.7611,-444.232,89.6036,74.7611,-414.232,89.6036
74.7611,-444.232,89.6036,104.761,-444.232,89.6036
74.7611,-444.232,119.604,44.7611,-444.232,119.604
74.7611,-444.232,119.604,74.7611,-444.232,89.6036
74.7611,-444.232,119.604,74.7611,-444.232,149.604
74.7611,-444.232,119.604,74.7611,-414.232,119.604
74.7611,-444.232,119.604,104.761,-444.232,119.604
74.7611,-444.232,149.604,44.7611,-444.232,149.604
74.7611,-444.232,149.604,74.7611,-444.232,119.604
74.7611,-444.232,149.604,74.7611,-444.232,179.604
74.7611,-444.232,149.604,74.7611,-414.232,149.604
74.7611,-444.232,149.604,104.761,-444.232,149.604
74.7611,-444.232,179.604,44.7611,-444.232,179.604
74.7611,-444.232,179.604,74.7611,-444.232,149.604
74.7611,-444.232,179.604,74.7611,-444.232,209.604
74.7611,-444.232,179.604,74.7611,-414.232,179.604
74.7611,-444.232,179.604,104.761,-444.232,179.604
74.7611,-444.232,209.604,44.7611,-444.232,209.604
74.7611,-444.232,209.604,74.7611,-444.232,179.604
74.7611,-444.232,209.604,74.7611,-414.232,209.604
74.7611,-444.232,209.604,104.761,-444.232,209.604
74.7611,-414.232,-0.396395,44.7611,-414.232,-0.396395
74.7611,-414.232,-0.396395,74.7611,-444.232,-0.396395
74.7611,-414.232,-0.396395,74.7611,-414.232,29.6036
74.7611,-414.232,-0.396395,74.7611,-384.232,-0.396395
74.7611,-414.232,-0.396395,104.761,-414.232,-0.396395
74.7611,-414.232,29.6036,44.7611,-414.232,29.6036
74.7611,-414.232,29.6036,74.7611,-444.232,29.6036
74.7611,-414.232,29.6036,74.7611,-414.232,-0.396395
74.7611,-414.232,29.6036,74.7611,-414.232,59.6036
74.7611,-414.232,29.6036,104.761,-414.232,29.6036
74.7611,-414.232,59.6036,44.7611,-414.232,59.6036
74.7611,-414.232,59.6036,74.7611,-444.232,59.6036
74.7611,-414.232,59.6036,74.7611,-414.232,29.6036
74.7611,-414.232,59.6036,74.7611,-414.232,89.6036
74.7611,-414.232,59.6036,104.761,-414.232,59.6036
74.7611,-414.232,89.6036,44.7611,-414.232,89.6036
74.7611,-414.232,89.6036,74.7611,-444.232,89.6036
74.7611,-414.232,89.6036,74.7611,-414.232,59.6036
74.7611,-414.232,89.6036,74.7611,-414.232,119.604
74.7611,-414.232,89.6036,74.7611,-384.232,89.6036
74.7611,-414.232,89.6036,104.761,-414.232,89.6036
74.7611,-414.232,119.604,44.7611,-414.232,119.604
74.7611,-414.232,119.604,74.7611,-444.232,119.604
74.7611,-414.232,119.604,74.7611,-414.232,89.6036
74.7611,-414.232,119.604,74.7611,-414.232,149.604
74.7611,-414.232,119.604,74.7611,-384.232,119.604
74.7611,-414.232,119.604,104.761,-414.232,119.604
74.7611,-414.232,149.604,44.7611,-414.232,149.604
74.7611,-414.232,149.604,74.7611,-444.232,149.604
74.7611,-414.232,149.604,74.7611,-414.232,119.604
74.7611,-414.232,149.604,74.7611,-414.232,179.604
74.7611,-414.232,149.604,74.7611,-384.232,149.604
74.7611,-414.232,149.604,104.761,-414.232,149.604
74.7611,-414.232,179.604,44.7611,-414.232,179.604
74.7611,-414.232,179.604,74.7611,-444.232,179.604
74.7611,-414.232,179.604,74.7611,-414.232,149.604
74.7611,-414.232,179.604,74.7611,-414.232,209.604
74.7611,-414.232,179.604,74.7611,-384.232,179.604
74.7611,-414.232,179.604,104.761,-414.232,179.604
74.7611,-414.232,209.604,44.7611,-414.232,209.604
74.7611,-414.232,209.604,74.7611,-444.232,209.604
74.7611,-414.232,209.604,74.7611,-414.232,179.604
74.7611,-414.232,209.604,74.7611,-384.232,209.604
74.7611,-414.232,209.604,104.761,-414.232,209.604
74.7611,-384.232,-0.396395,44.7611,-384.232,-0.396395
74.7611,-384.232,-0.396395,74.7611,-414.232,-0.396395
74.7611,-384.232,-0.396395,74.7611,-354.232,-0.396395
74.7611,-384.232,-0.396395,104.761,-384.232,-0.396395
74.7611,-384.232,89.6036,44.7611,-384.232,89.6036
74.7611,-384.232,89.6036,74.7611,-414.232,89.6036
74.7611,-384.232,89.6036,74.7611,-384.232,119.604
74.7611,-384.232,89.6036,74.7611,-354.232,89.6036
74.7611,-384.232,119.604,44.7611,-384.232,119.604
74.7611,-384.232,119.604,74.7611,-414.232,119.604
74.7611,-384.232,119.604,74.7611,-384.232,89.6036
74.7611,-384.232,119.604,74.7611,-384.232,149.604
74.7611,-384.232,119.604,74.7611,-354.232,119.604
74.7611,-384.232,119.604,104.761,-384.232,119.604
74.7611,-384.232,149.604,44.7611,-384.232,149.604
74.7611,-384.232,149.604,74.7611,-414.232,149.604
74.7611,-384.232,149.604,74.7611,-384.232,119.604
74.7611,-384.232,149.604,74.7611,-384.232,179.604
74.7611,-384.232,149.604,74.7611,-354.232,149.604
74.7611,-384.232,149.604,104.761,-384.232,149.604
74.7611,-384.232,179.604,44.7611,-384.232,179.604
74.7611,-384.232,179.604,74.7611,-414.232,179.604
74.7611,-384.232,179.604,74.7611,-384.232,149.604
74.7611,-384.232,179.604,74.7611,-384.232,209.604
74.7611,-384.232,179.604,74.7611,-354.232,179.604
74.7611,-384.232,179.604,104.761,-384.232,179.604
74.7611,-384.232,209.604,44.7611,-384.232,209.604
74.7611,-384.232,209.604,74.7611,-414.232,209.604
74.7611,-384.232,209.604,74.7611,-384.232,179.604
74.7611,-384.232,209.604,74.7611,-354.232,209.604
74.7611,-384.232,209.604,104.761,-384.232,209.604
74.7611,-354.232,-0.396395,44.7611,-354.232,-0.396395
74.7611,-354.232,-0.396395,74.7611,-384.232,-0.396395
74.7611,-354.232,-0.396395,74.7611,-324.232,-0.396395
74.7611,-354.232,-0.396395,104.761,-354.232,-0.396395
74.7611,-354.232,89.6036,44.7611,-354.232,89.6036
74.7611,-354.232,89.6036,74.7611,-384.232,89.6036
74.7611,-354.232,89.6036,74.7611,-354.232,119.604
74.7611,-354.232,89.6036,74.7611,-324.232,89.6036
74.7611,-354.232,119.604,44.7611,-354.232,119.604
74.7611,-354.232,119.604,74.7611,-384.232,119.604
74.7611,-354.232,119.604,74.7611,-354.232,89.6036
74.7611,-354.232,119.604,74.7611,-354.232,149.604
74.7611,-354.232,119.604,74.7611,-324.232,119.604
74.7611,-354.232,119.604,104.761,-354.232,119.604
74.7611,-354.232,149.604,44.7611,-354.232,149.604
74.7611,-354.232,149.604,74.7611,-384.232,149.604
74.7611,-354.232,149.604,74.7611,-354.232,119.604
74.7611,-354.232,149.604,74.7611,-354.232,179.604
74.7611,-354.232,149.604,74.7611,-324.232,149.604
74.7611,-354.232,149.604,104.761,-354.232,149.604
74.7611,-354.232,179.604,44.7611,-354.232,179.604
74.7611,-354.232,179.604,74.7611,-384.232,179.604
74.7611,-354.232,179.604,74.7611,-354.232,149.604
74.7611,-354.232,179.604,74.7611,-354.232,209.604
74.7611,-354.232,179.604,74.7611,-324.232,179.604
74.7611,-354.232,179.604,104.761,-354.232,179.604
74.7611,-354.232,209.604,44.7611,-354.232,209.604
74.7611,-354.232,209.604,74.7611,-384.232,209.604
74.7611,-354.232,209.604,74.7611,-354.232,179.604
74.7611,-354.232,209.604,74.7611,-324.232,209.604
74.7611,-354.232,209.604,104.761,-354.232,209.604
74.7611,-324.232,-0.396395,44.7611,-324.232,-0.396395
74.7611,-324.232,-0.396395,74.7611,-354.232,-0.396395
74.7611,-324.232,-0.396395,74.7611,-294.232,-0.396395
74.7611,-324.232,-0.396395,104.761,-324.232,-0.396395
74.7611,-324.232,59.6036,44.7611,-324.232,59.6036
74.7611,-324.232,59.6036,74.7611,-324.232,89.6036
74.7611,-324.232,59.6036,74.7611,-294.232,59.6036
74.7611,-324.232,59.6036,104.761,-324.232,59.6036
74.7611,-324.232,89.6036,44.7611,-324.232,89.6036
74.7611,-324.232,89.6036,74.7611,-354.232,89.6036
74.7611,-324.232,89.6036,74.7611,-324.232,59.6036
74.7611,-324.232,89.6036,74.7611,-324.232,119.604
74.7611,-324.232,89.6036,74.7611,-294.232,89.6036
74.7611,-324.232,89.6036,104.761,-324.232,89.6036
74.7611,-324.232,119.604,44.7611,-324.232,119.604
74.7611,-324.232,119.604,74.7611,-354.232,119.604
74.7611,-324.232,119.604,74.7611,-324.232,89.6036
74.7611,-324.232,119.604,74.7611,-324.232,149.604
74.7611,-324.232,119.604,74.7611,-294.232,119.604
74.7611,-324.232,119.604,104.761,-324.232,119.604
74.7611,-324.232,149.604,44.7611,-324.232,149.604
74.7611,-324.232,149.604,74.7611,-354.232,149.604
74.7611,-324.232,149.604,74.7611,-324.232,119.604
74.7611,-324.232,149.604,74.7611,-324.232,179.604
74.7611,-324.232,149.604,74.7611,-294.232,149.604
74.7611,-324.232,149.604,104.761,-324.232,149.604
74.7611,-324.232,179.604,44.7611,-324.232,179.604
74.7611,-324.232,179.604,74.7611,-354.232,179.604
74.7611,-324.232,179.604,74.7611,-324.232,149.604
74.7611,-324.232,179.604,74.7611,-324.232,209.604
74.7611,-324.232,179.604,74.7611,-294.232,179.604
74.7611,-324.232,179.604,104.761,-324.232,179.604
74.7611,-324.232,209.604,44.7611,-324.232,209.604
74.7611,-324.232,209.604,74.7611,-354.232,209.604
74.7611,-324.232,209.604,74.7611,-324.232,179.604
74.7611,-324.232,209.604,74.7611,-294.232,209.604
74.7611,-324.232,209.604,104.761,-324.232,209.604
74.7611,-294.232,-0.396395,44.7611,-294.232,-0.396395
74.7611,-294.232,-0.396395,74.7611,-324.232,-0.396395
74.7611,-294.232,-0.396395,74.7611,-264.232,-0.396395
74.7611,-294.232,-0.396395,104.761,-294.232,-0.396395
74.7611,-294.232,59.6036,44.7611,-294.232,59.6036
74.7611,-294.232,59.6036,74.7611,-324.232,59.6036
74.7611,-294.232,59.6036,74.7611,-294.232,89.6036
74.7611,-294.232,59.6036,74.7611,-264.232,59.6036
74.7611,-294.232,59.6036,104.761,-294.232,59.6036
74.7611,-294.232,89.6036,44.7611,-294.232,89.6036
74.7611,-294.232,89.6036,74.7611,-324.232,89.6036
74.7611,-294.232,89.6036,74.7611,-294.232,59.6036
74.7611,-294.232,89.6036,74.7611,-294.232,119.604
74.7611,-294.232,89.6036,74.7611,-264.232,89.6036
74.7611,-294.232,89.6036,104.761,-294.232,89.6036
74.7611,-294.232,119.604,44.7611,-294.232,119.604
74.7611,-294.232,119.604,74.7611,-324.232,119.604
74.7611,-294.232,119.604,74.7611,-294.232,89.6036
74.7611,-294.232,119.604,74.7611,-294.232,149.604
74.7611,-294.232,119.604,74.7611,-264.232,119.604
74.7611,-294.232,119.604,104.761,-294.232,119.604
74.7611,-294.232,149.604,44.7611,-294.232,149.604
74.7611,-294.232,149.604,74.7611,-324.232,149.604
74.7611,-294.232,149.604,74.7611,-294.232,119.604
74.7611,-294.232,149.604,74.7611,-294.232,179.604
74.7611,-294.232,149.604,74.7611,-264.232,149.604
74.7611,-294.232,149.604,104.761,-294.232,149.604
74.7611,-294.232,179.604,44.7611,-294.232,179.604
74.7611,-294.232,179.604,74.7611,-324.232,179.604
74.7611,-294.232,179.604,74.7611,-294.232,149.604
74.7611,-294.232,179.604,74.7611,-294.232,209.604
74.7611,-294.232,179.604,74.7611,-264.232,179.604
74.7611,-294.232,179.604,104.761,-294.232,179.604
74.7611,-294.232,209.604,44.7611,-294.232,209.604
74.7611,-294.232,209.604,74.7611,-324.232,209.604
74.7611,-294.232,209.604,74.7611,-294.232,179.604
74.7611,-294.232,209.604,74.7611,-264.232,209.604
74.7611,-294.232,209.604,104.761,-294.232,209.604
74.7611,-264.232,-0.396395,44.7611,-264.232,-0.396395
74.7611,-264.232,-0.396395,74.7611,-294.232,-0.396395
74.7611,-264.232,-0.396395,74.7611,-264.232,29.6036
74.7611,-264.232,-0.396395,74.7611,-234.232,-0.396395
74.7611,-264.232,-0.396395,104.761,-264.232,-0.396395
74.7611,-264.232,29.6036,44.7611,-264.232,29.6036
74.7611,-264.232,29.6036,74.7611,-264.232,-0.396395
74.7611,-264.232,29.6036,74.7611,-264.232,59.6036
74.7611,-264.232,29.6036,104.761,-264.232,29.6036
74.7611,-264.232,59.6036,44.7611,-264.232,59.6036
74.7611,-264.232,59.6036,74.7611,-294.232,59.6036
74.7611,-264.232,59.6036,74.7611,-264.232,29.6036
74.7611,-264.232,59.6036,74.7611,-264.232,89.6036
74.7611,-264.232,59.6036,104.761,-264.232,59.6036
74.7611,-264.232,89.6036,44.7611,-264.232,89.6036
74.7611,-264.232,89.6036,74.7611,-294.232,89.6036
74.7611,-264.232,89.6036,74.7611,-264.232,59.6036
74.7611,-264.232,89.6036,74.7611,-264.232,119.604
74.7611,-264.232,89.6036,74.7611,-234.232,89.6036
74.7611,-264.232,89.6036,104.761,-264.232,89.6036
74.7611,-264.232,119.604,44.7611,-264.232,119.604
74.7611,-264.232,119.604,74.7611,-294.232,119.604
74.7611,-264.232,119.604,74.7611,-264.232,89.6036
74.7611,-264.232,119.604,74.7611,-264.232,149.604
74.7611,-264.232,119.604,74.7611,-234.232,119.604
74.7611,-264.232,119.604,104.761,-264.232,119.604
74.7611,-264.232,149.604,44.7611,-264.232,149.604
74.7611,-264.232,149.604,74.7611,-294.232,149.604
74.7611,-264.232,149.604,74.7611,-264.232,119.604
74.7611,-264.232,149.604,74.7611,-264.232,179.604
74.7611,-264.232,149.604,74.7611,-234.232,149.604
74.7611,-264.232,149.604,104.761,-264.232,149.604
74.7611,-264.232,179.604,44.7611,-264.232,179.604
74.7611,-264.232,179.604,74.7611,-294.232,179.604
74.7611,-264.232,179.604,74.7611,-264.232,149.604
74.7611,-264.232,179.604,74.7611,-264.232,209.604
74.7611,-264.232,179.604,74.7611,-234.232,179.604
74.7611,-264.232,179.604,104.761,-264.232,179.604
74.7611,-264.232,209.604,44.7611,-264.232,209.604
74.7611,-264.232,209.604,74.7611,-294.232,209.604
74.7611,-264.232,209.604,74.7611,-264.232,179.604
74.7611,-264.232,209.604,74.7611,-234.232,209.604
74.7611,-264.232,209.604,104.761,-264.232,209.604
74.7611,-234.232,-0.396395,44.7611,-234.232,-0.396395
74.7611,-234.232,-0.396395,74.7611,-264.232,-0.396395
74.7611,-234.232,-0.396395,74.7611,-204.232,-0.396395
74.7611,-234.232,-0.396395,104.761,-234.232,-0.396395
74.7611,-234.232,89.6036,44.7611,-234.232,89.6036
74.7611,-234.232,89.6036,74.7611,-264.232,89.6036
74.7611,-234.232,89.6036,74.7611,-234.232,119.604
74.7611,-234.232,89.6036,74.7611,-204.232,89.6036
74.7611,-234.232,89.6036,104.761,-234.232,89.6036
74.7611,-234.232,119.604,44.7611,-234.232,119.604
74.7611,-234.232,119.604,74.7611,-264.232,119.604
74.7611,-234.232,119.604,74.7611,-234.232,89.6036
74.7611,-234.232,119.604,74.7611,-234.232,149.604
74.7611,-234.232,119.604,74.7611,-204.232,119.604
74.7611,-234.232,119.604,104.761,-234.232,119.604
74.7611,-234.232,149.604,44.7611,-234.232,149.604
74.7611,-234.232,149.604,74.7611,-264.232,149.604
74.7611,-234.232,149.604,74.7611,-234.232,119.604
74.7611,-234.232,149.604,74.7611,-234.232,179.604
74.7611,-234.232,149.604,74.7611,-204.232,149.604
74.7611,-234.232,149.604,104.761,-234.232,149.604
74.7611,-234.232,179.604,44.7611,-234.232,179.604
74.7611,-234.232,179.604,74.7611,-264.232,179.604
74.7611,-234.232,179.604,74.7611,-234.232,149.604
74.7611,-234.232,179.604,74.7611,-234.232,209.604
74.7611,-234.232,179.604,74.7611,-204.232,179.604
74.7611,-234.232,179.604,104.761,-234.232,179.604
74.7611,-234.232,209.604,44.7611,-234.232,209.604
74.7611,-234.232,209.604,74.7611,-264.232,209.604
74.7611,-234.232,209.604,74.7611,-234.232,179.604
74.7611,-234.232,209.604,74.7611,-204.232,209.604
74.7611,-234.232,209.604,104.761,-234.232,209.604
74.7611,-204.232,-0.396395,44.7611,-204.232,-0.396395
74.7611,-204.232,-0.396395,74.7611,-234.232,-0.396395
74.7611,-204.232,-0.396395,74.7611,-204.232,29.6036
74.7611,-204.232,-0.396395,74.7611,-174.232,-0.396395
74.7611,-204.232,-0.396395,104.761,-204.232,-0.396395
74.7611,-204.232,29.6036,44.7611,-204.232,29.6036
74.7611,-204.232,29.6036,74.7611,-204.232,-0.396395
74.7611,-204.232,29.6036,74.7611,-204.232,59.6036
74.7611,-204.232,59.6036,44.7611,-204.232,59.6036
74.7611,-204.232,59.6036,74.7611,-204.232,29.6036
74.7611,-204.232,59.6036,74.7611,-204.232,89.6036
74.7611,-204.232,89.6036,44.7611,-204.232,89.6036
74.7611,-204.232,89.6036,74.7611,-234.232,89.6036
74.7611,-204.232,89.6036,74.7611,-204.232,59.6036
74.7611,-204.232,89.6036,74.7611,-204.232,119.604
74.7611,-204.232,89.6036,74.7611,-174.232,89.6036
74.7611,-204.232,89.6036,104.761,-204.232,89.6036
74.7611,-204.232,119.604,44.7611,-204.232,119.604
74.7611,-204.232,119.604,74.7611,-234.232,119.604
74.7611,-204.232,119.604,74.7611,-204.232,89.6036
74.7611,-204.232,119.604,74.7611,-204.232,149.604
74.7611,-204.232,119.604,74.7611,-174.232,119.604
74.7611,-204.232,119.604,104.761,-204.232,119.604
74.7611,-204.232,149.604,44.7611,-204.232,149.604
74.7611,-204.232,149.604,74.7611,-234.232,149.604
74.7611,-204.232,149.604,74.7611,-204.232,119.604
74.7611,-204.232,149.604,74.7611,-204.232,179.604
74.7611,-204.232,149.604,74.7611,-174.232,149.604
74.7611,-204.232,149.604,104.761,-204.232,149.604
74.7611,-204.232,179.604,44.7611,-204.232,179.604
74.7611,-204.232,179.604,74.7611,-234.232,179.604
74.7611,-204.232,179.604,74.7611,-204.232,149.604
74.7611,-204.232,179.604,74.7611,-204.232,209.604
74.7611,-204.232,179.604,74.7611,-174.232,179.604
74.7611,-204.232,179.604,104.761,-204.232,179.604
74.7611,-204.232,209.604,44.7611,-204.232,209.604
74.7611,-204.232,209.604,74.7611,-234.232,209.604
74.7611,-204.232,209.604,74.7611,-204.232,179.604
74.7611,-204.232,209.604,74.7611,-174.232,209.604
74.7611,-204.232,209.604,104.761,-204.232,209.604
74.7611,-174.232,-0.396395,44.7611,-174.232,-0.396395
74.7611,-174.232,-0.396395,74.7611,-204.232,-0.396395
74.7611,-174.232,-0.396395,74.7611,-144.232,-0.396395
74.7611,-174.232,-0.396395,104.761,-174.232,-0.396395
74.7611,-174.232,89.6036,74.7611,-204.232,89.6036
74.7611,-174.232,89.6036,74.7611,-174.232,119.604
74.7611,-174.232,89.6036,74.7611,-144.232,89.6036
74.7611,-174.232,89.6036,104.761,-174.232,89.6036
74.7611,-174.232,119.604,74.7611,-204.232,119.604
74.7611,-174.232,119.604,74.7611,-174.232,89.6036
74.7611,-174.232,119.604,74.7611,-174.232,149.604
74.7611,-174.232,119.604,74.7611,-144.232,119.604
74.7611,-174.232,119.604,104.761,-174.232,119.604
74.7611,-174.232,149.604,44.7611,-174.232,149.604
74.7611,-174.232,149.604,74.7611,-204.232,149.604
74.7611,-174.232,149.604,74.7611,-174.232,119.604
74.7611,-174.232,149.604,74.7611,-174.232,179.604
74.7611,-174.232,149.604,74.7611,-144.232,149.604
74.7611,-174.232,149.604,104.761,-174.232,149.604
74.7611,-174.232,179.604,44.7611,-174.232,179.604
74.7611,-174.232,179.604,74.7611,-204.232,179.604
74.7611,-174.232,179.604,74.7611,-174.232,149.604
74.7611,-174.232,179.604,74.7611,-174.232,209.604
74.7611,-174.232,179.604,74.7611,-144.232,179.604
74.7611,-174.232,179.604,104.761,-174.232,179.604
74.7611,-174.232,209.604,44.7611,-174.232,209.604
74.7611,-174.232,209.604,74.7611,-204.232,209.604
74.7611,-174.232,209.604,74.7611,-174.232,179.604
74.7611,-174.232,209.604,74.7611,-144.232,209.604
74.7611,-174.232,209.604,104.761,-174.232,209.604
74.7611,-144.232,-0.396395,44.7611,-144.232,-0.396395
74.7611,-144.232,-0.396395,74.7611,-174.232,-0.396395
74.7611,-144.232,-0.396395,74.7611,-144.232,29.6036
74.7611,-144.232,-0.396395,74.7611,-114.232,-0.396395
74.7611,-144.232,-0.396395,104.761,-144.232,-0.396395
74.7611,-144.232,29.6036,44.7611,-144.232,29.6036
74.7611,-144.232,29.6036,74.7611,-144.232,-0.396395
74.7611,-144.232,29.6036,74.7611,-144.232,59.6036
74.7611,-144.232,29.6036,74.7611,-114.232,29.6036
74.7611,-144.232,29.6036,104.761,-144.232,29.6036
74.7611,-144.232,59.6036,44.7611,-144.232,59.6036
74.7611,-144.232,59.6036,74.7611,-144.232,29.6036
74.7611,-144.232,59.6036,74.7611,-144.232,89.6036
74.7611,-144.232,59.6036,74.7611,-114.232,59.6036
74.7611,-144.232,59.6036,104.761,-144.232,59.6036
74.7611,-144.232,89.6036,44.7611,-144.232,89.6036
74.7611,-144.232,89.6036,74.7611,-174.232,89.6036
74.7611,-144.232,89.6036,74.7611,-144.232,59.6036
74.7611,-144.232,89.6036,74.7611,-144.232,119.604
74.7611,-144.232,89.6036,74.7611,-114.232,89.6036
74.7611,-144.232,89.6036,104.761,-144.232,89.6036
74.7611,-144.232,119.604,44.7611,-144.232,119.604
74.7611,-144.232,119.604,74.7611,-174.232,119.604
74.7611,-144.232,119.604,74.7611,-144.232,89.6036
74.7611,-144.232,119.604,74.7611,-144.232,149.604
74.7611,-144.232,119.604,74.7611,-114.232,119.604
74.7611,-144.232,119.604,104.761,-144.232,119.604
74.7611,-144.232,149.604,44.7611,-144.232,149.604
74.7611,-144.232,149.604,74.7611,-174.232,149.604
74.7611,-144.232,149.604,74.7611,-144.232,119.604
74.7611,-144.232,149.604,74.7611,-144.232,179.604
74.7611,-144.232,149.604,74.7611,-114.232,149.604
74.7611,-144.232,149.604,104.761,-144.232,149.604
74.7611,-144.232,179.604,44.7611,-144.232,179.604
74.7611,-144.232,179.604,74.7611,-174.232,179.604
74.7611,-144.232,179.604,74.7611,-144.232,149.604
74.7611,-144.232,179.604,74.7611,-144.232,209.604
