minX,maxX,minY,maxY,minZ,maxZ
544.761,554.761,-154.232,-144.232,0,13
-315.239,-305.239,-144.232,-134.232,0,23
-305.239,-295.239,-144.232,-134.232,0,23
-235.239,-225.239,-144.232,-134.232,0,160
-225.239,-215.239,-144.232,-134.232,0,160
-215.239,-205.239,-144.232,-134.232,0,160
-205.239,-195.239,-144.232,-134.232,0,160
-195.239,-185.239,-144.232,-134.232,0,160
-115.239,-105.239,-144.232,-134.232,0,171
-105.239,-95.2389,-144.232,-134.232,0,171
-95.2389,-85.2389,-144.232,-134.232,0,171
-85.2389,-75.2389,-144.232,-134.232,0,171
-75.2389,-65.2389,-144.232,-134.232,0,171
-65.2389,-55.2389,-144.232,-134.232,0,171
-55.2389,-45.2389,-144.232,-134.232,0,84
-45.2389,-35.2389,-144.232,-134.232,0,84
-35.2389,-25.2389,-144.232,-134.232,0,84
144.761,154.761,-144.232,-134.232,0,3
154.761,164.761,-144.232,-134.232,0,3
164.761,174.761,-144.232,-134.232,0,3
174.761,184.761,-144.232,-134.232,0,23
184.761,194.761,-144.232,-134.232,0,23
194.761,204.761,-144.232,-134.232,0,20
204.761,214.761,-144.232,-134.232,0,20
214.761,224.761,-144.232,-134.232,0,3
224.761,234.761,-144.232,-134.232,0,3
234.761,244.761,-144.232,-134.232,0,3
244.761,254.761,-144.232,-134.232,0,3
274.761,284.761,-144.232,-134.232,0,3
284.761,294.761,-144.232,-134.232,0,3
294.761,304.761,-144.232,-134.232,0,3
304.761,314.761,-144.232,-134.232,0,3
324.761,334.761,-144.232,-134.232,0,130
334.761,344.761,-144.232,-134.232,0,130
344.761,354.761,-144.232,-134.232,0,130
354.761,364.761,-144.232,-134.232,0,130
364.761,374.761,-144.232,-134.232,0,130
484.761,494.761,-144.232,-134.232,0,3
-315.239,-305.239,-134.232,-124.232,0,28
-305.239,-295.239,-134.232,-124.232,0,23
-295.239,-285.239,-134.232,-124.232,0,23
-245.239,-235.239,-134.232,-124.232,0,160
-235.239,-225.239,-134.232,-124.232,0,160
-225.239,-215.239,-134.232,-124.232,0,160
-215.239,-205.239,-134.232,-124.232,0,160
-205.239,-195.239,-134.232,-124.232,0,160
-105.239,-95.2389,-134.232,-124.232,0,171
-95.2389,-85.2389,-134.232,-124.232,0,171
-85.2389,-75.2389,-134.232,-124.232,0,171
74.7611,84.7611,-134.232,-124.232,0,12
84.7611,94.7611,-134.232,-124.232,0,12
94.7611,104.761,-134.232,-124.232,0,12
144.761,154.761,-134.232,-124.232,0,3
154.761,164.761,-134.232,-124.232,0,3
164.761,174.761,-134.232,-124.232,0,3
174.761,184.761,-134.232,-124.232,0,3
184.761,194.761,-134.232,-124.232,0,23
194.761,204.761,-134.232,-124.232,0,20
204.761,214.761,-134.232,-124.232,0,20
214.761,224.761,-134.232,-124.232,0,3
224.761,234.761,-134.232,-124.232,0,3
234.761,244.761,-134.232,-124.232,0,3
244.761,254.761,-134.232,-124.232,0,3
274.761,284.761,-134.232,-124.232,0,3
284.761,294.761,-134.232,-124.232,0,3
294.761,304.761,-134.232,-124.232,0,3
304.761,314.761,-134.232,-124.232,0,3
324.761,334.761,-134.232,-124.232,0,130
334.761,344.761,-134.232,-124.232,0,130
344.761,354.761,-134.232,-124.232,0,130
354.761,364.761,-134.232,-124.232,0,130
364.761,374.761,-134.232,-124.232,0,130
424.761,434.761,-134.232,-124.232,0,3
434.761,444.761,-134.232,-124.232,0,3
464.761,474.761,-134.232,-124.232,0,3
474.761,484.761,-134.232,-124.232,0,3
484.761,494.761,-134.232,-124.232,0,3
534.761,544.761,-134.232,-124.232,0,78
544.761,554.761,-134.232,-124.232,0,78
554.761,564.761,-134.232,-124.232,0,78
-315.239,-305.239,-124.231,-114.231,0,28
-305.239,-295.239,-124.231,-114.231,0,28
-255.239,-245.239,-124.231,-114.231,0,160
-245.239,-235.239,-124.231,-114.231,0,160
-235.239,-225.239,-124.231,-114.231,0,160
-225.239,-215.239,-124.231,-114.231,0,160
-215.239,-205.239,-124.231,-114.231,0,160
-175.239,-165.239,-124.231,-114.231,0,160
14.7611,24.7611,-124.232,-114.232,0,12
24.7611,34.7611,-124.231,-114.231,0,12
34.7611,44.7611,-124.231,-114.231,0,12
44.7611,54.7611,-124.231,-114.231,0,12
54.7612,64.7612,-124.231,-114.231,0,12
64.7611,74.7611,-124.231,-114.231,0,12
74.7611,84.7611,-124.231,-114.231,0,12
84.7611,94.7611,-124.231,-114.231,0,12
94.7611,104.761,-124.231,-114.231,0,12
144.761,154.761,-124.231,-114.231,0,3
154.761,164.761,-124.231,-114.231,0,3
164.761,174.761,-124.231,-114.231,0,3
184.761,194.761,-124.231,-114.231,0,23
194.761,204.761,-124.231,-114.231,0,23
204.761,214.761,-124.231,-114.231,0,20
214.761,224.761,-124.231,-114.231,0,3
224.761,234.761,-124.231,-114.231,0,3
234.761,244.761,-124.231,-114.231,0,3
244.761,254.761,-124.231,-114.231,0,3
334.761,344.761,-124.231,-114.231,0,130
344.761,354.761,-124.231,-114.231,0,130
354.761,364.761,-124.231,-114.231,0,130
364.761,374.761,-124.231,-114.231,0,130
414.761,424.761,-124.231,-114.231,0,3
424.761,434.761,-124.231,-114.231,0,3
434.761,444.761,-124.231,-114.231,0,3
444.761,454.761,-124.231,-114.231,0,3
454.761,464.761,-124.231,-114.231,0,3
464.761,474.761,-124.231,-114.231,0,3
474.761,484.761,-124.231,-114.231,0,3
484.761,494.761,-124.231,-114.231,0,3
524.761,534.761,-124.231,-114.231,0,78
534.761,544.761,-124.231,-114.231,0,78
544.761,554.761,-124.231,-114.231,0,78
554.761,564.761,-124.231,-114.231,0,78
574.761,584.761,-124.231,-114.231,0,3
584.761,594.761,-124.232,-114.232,0,3
594.761,604.761,-124.231,-114.231,0,13
-315.239,-305.239,-114.231,-104.231,0,28
-265.239,-255.239,-114.231,-104.231,0,160
-255.239,-245.239,-114.231,-104.231,0,160
-245.239,-235.239,-114.231,-104.231,0,160
-235.239,-225.239,-114.231,-104.231,0,160
-225.239,-215.239,-114.231,-104.231,0,160
-185.239,-175.239,-114.231,-104.231,0,160
-175.239,-165.239,-114.231,-104.231,0,160
-165.239,-155.239,-114.231,-104.231,0,160
4.76114,14.7611,-114.231,-104.231,0,12
14.7612,24.7612,-114.231,-104.231,0,12
24.7611,34.7611,-114.231,-104.231,0,12
34.7611,44.7611,-114.231,-104.231,0,12
44.7611,54.7611,-114.231,-104.231,0,12
54.7611,64.7611,-114.231,-104.231,0,12
64.7611,74.7611,-114.231,-104.231,0,12
74.7611,84.7611,-114.231,-104.231,0,12
84.7611,94.7611,-114.231,-104.231,0,12
144.761,154.761,-114.231,-104.231,0,69
154.761,164.761,-114.231,-104.231,0,69
164.761,174.761,-114.231,-104.231,0,69
174.761,184.761,-114.231,-104.231,0,69
184.761,194.761,-114.231,-104.231,0,69
204.761,214.761,-114.231,-104.231,0,20
214.761,224.761,-114.231,-104.231,0,20
224.761,234.761,-114.231,-104.231,0,3
234.761,244.761,-114.231,-104.231,0,3
244.761,254.761,-114.231,-104.231,0,3
334.761,344.761,-114.231,-104.231,0,130
344.761,354.761,-114.231,-104.231,0,130
354.761,364.761,-114.231,-104.231,0,130
364.761,374.761,-114.231,-104.231,0,130
424.761,434.761,-114.231,-104.231,0,3
434.761,444.761,-114.231,-104.231,0,3
444.761,454.761,-114.231,-104.231,0,3
454.761,464.761,-114.231,-104.231,0,3
464.761,474.761,-114.231,-104.231,0,3
524.761,534.761,-114.231,-104.231,0,78
534.761,544.761,-114.231,-104.231,0,78
544.761,554.761,-114.231,-104.231,0,78
554.761,564.761,-114.231,-104.231,0,78
584.761,594.761,-114.231,-104.231,0,3
594.761,604.761,-114.231,-104.231,0,13
-275.239,-265.239,-104.232,-94.2315,0,160
-265.239,-255.239,-104.232,-94.2315,0,160
-255.239,-245.239,-104.232,-94.2316,0,160
-245.239,-235.239,-104.232,-94.2315,0,160
-235.239,-225.239,-104.232,-94.2315,0,160
-195.239,-185.239,-104.232,-94.2315,0,160
-185.239,-175.239,-104.232,-94.2315,0,160
-175.239,-165.239,-104.232,-94.2315,0,160
-165.239,-155.239,-104.232,-94.2315,0,160
-155.239,-145.239,-104.232,-94.2315,0,160
-75.2389,-65.2389,-104.232,-94.2315,0,3
-65.2389,-55.2389,-104.232,-94.2315,0,3
-55.2389,-45.2389,-104.232,-94.2315,0,118
-45.2389,-35.2389,-104.232,-94.2315,0,118
-35.2389,-25.2389,-104.232,-94.2315,0,118
-25.2389,-15.2389,-104.232,-94.2315,0,118
14.7611,24.7611,-104.232,-94.2315,0,12
24.7611,34.7611,-104.232,-94.2315,0,12
34.7611,44.7611,-104.232,-94.2316,0,12
44.7611,54.7611,-104.232,-94.2315,0,12
54.7611,64.7611,-104.232,-94.2315,0,12
64.7611,74.7611,-104.232,-94.2315,0,12
74.7611,84.7611,-104.232,-94.2315,0,12
144.761,154.761,-104.232,-94.2315,0,69
154.761,164.761,-104.232,-94.2315,0,69
164.761,174.761,-104.232,-94.2315,0,69
174.761,184.761,-104.232,-94.2315,0,69
184.761,194.761,-104.232,-94.2315,0,69
194.761,204.761,-104.232,-94.2315,0,69
204.761,214.761,-104.232,-94.2315,0,20
334.761,344.761,-104.232,-94.2315,0,130
344.761,354.761,-104.232,-94.2315,0,130
354.761,364.761,-104.232,-94.2315,0,130
364.761,374.761,-104.232,-94.2315,0,130
444.761,454.761,-104.232,-94.2315,0,3
454.761,464.761,-104.232,-94.2315,0,3
464.761,474.761,-104.232,-94.2315,0,3
534.761,544.761,-104.232,-94.2315,0,78
544.761,554.761,-104.232,-94.2315,0,78
554.761,564.761,-104.232,-94.2315,0,78
-285.239,-275.239,-94.2315,-84.2315,0,160
-275.239,-265.239,-94.2315,-84.2315,0,160
-265.239,-255.239,-94.2315,-84.2315,0,160
-255.239,-245.239,-94.2315,-84.2315,0,160
-245.239,-235.239,-94.2315,-84.2315,0,160
-235.239,-225.239,-94.2315,-84.2315,0,160
-205.239,-195.239,-94.2315,-84.2315,0,160
-195.239,-185.239,-94.2315,-84.2315,0,160
-185.239,-175.239,-94.2315,-84.2315,0,160
-175.239,-165.239,-94.2315,-84.2315,0,160
-165.239,-155.239,-94.2315,-84.2315,0,160
-155.239,-145.239,-94.2315,-84.2315,0,160
-145.239,-135.239,-94.2315,-84.2315,0,160
-65.2389,-55.2389,-94.2315,-84.2315,0,3
-55.2389,-45.2389,-94.2315,-84.2315,0,118
-45.2389,-35.2389,-94.2315,-84.2315,0,118
-35.2389,-25.2389,-94.2315,-84.2315,0,118
-25.2389,-15.2389,-94.2315,-84.2315,0,118
14.7611,24.7611,-94.2315,-84.2315,0,12
24.7611,34.7611,-94.2315,-84.2315,0,12
34.7611,44.7611,-94.2315,-84.2315,0,183
44.7611,54.7611,-94.2315,-84.2315,0,183
54.7611,64.7611,-94.2315,-84.2315,0,183
64.7611,74.7611,-94.2315,-84.2315,0,12
284.761,294.761,-94.2315,-84.2315,0,3
294.761,304.761,-94.2315,-84.2315,0,3
334.761,344.761,-94.2315,-84.2315,0,130
344.761,354.761,-94.2315,-84.2315,0,130
354.761,364.761,-94.2315,-84.2315,0,130
364.761,374.761,-94.2315,-84.2315,0,130
-275.239,-265.239,-84.2315,-74.2315,0,160
-265.239,-255.239,-84.2315,-74.2315,0,160
-255.239,-245.239,-84.2315,-74.2315,0,160
-245.239,-235.239,-84.2315,-74.2315,0,160
-215.239,-205.239,-84.2315,-74.2315,0,160
-205.239,-195.239,-84.2315,-74.2315,0,160
-195.239,-185.239,-84.2315,-74.2315,0,160
-185.239,-175.239,-84.2315,-74.2315,0,160
-175.239,-165.239,-84.2315,-74.2315,0,160
-165.239,-155.239,-84.2315,-74.2315,0,160
-155.239,-145.239,-84.2315,-74.2315,0,160
-55.2389,-45.2389,-84.2315,-74.2315,0,118
-45.2389,-35.2389,-84.2315,-74.2315,0,118
-35.2389,-25.2389,-84.2315,-74.2315,0,118
-25.2389,-15.2389,-84.2315,-74.2315,0,118
24.7612,34.7612,-84.2315,-74.2315,0,183
34.7611,44.7611,-84.2315,-74.2315,0,183
44.7611,54.7611,-84.2315,-74.2315,0,183
54.7611,64.7611,-84.2315,-74.2315,0,183
64.7611,74.7611,-84.2315,-74.2315,0,183
214.761,224.761,-84.2315,-74.2315,0,59
224.761,234.761,-84.2315,-74.2315,0,59
234.761,244.761,-84.2315,-74.2315,0,59
244.761,254.761,-84.2315,-74.2315,0,59
284.761,294.761,-84.2315,-74.2315,0,3
294.761,304.761,-84.2315,-74.2315,0,3
304.761,314.761,-84.2315,-74.2315,0,3
334.761,344.761,-84.2315,-74.2315,0,130
344.761,354.761,-84.2315,-74.2315,0,130
354.761,364.761,-84.2315,-74.2315,0,130
364.761,374.761,-84.2315,-74.2315,0,130
374.761,384.761,-84.2315,-74.2315,0,130
-265.239,-255.239,-74.2315,-64.2315,0,160
-255.239,-245.239,-74.2315,-64.2315,0,160
-245.239,-235.239,-74.2315,-64.2315,0,160
-225.239,-215.239,-74.2315,-64.2315,0,160
-215.239,-205.239,-74.2315,-64.2315,0,160
-205.239,-195.239,-74.2315,-64.2315,0,160
-195.239,-185.239,-74.2315,-64.2315,0,160
-185.239,-175.239,-74.2315,-64.2315,0,160
-175.239,-165.239,-74.2315,-64.2315,0,160
-165.239,-155.239,-74.2315,-64.2315,0,160
-45.2389,-35.2389,-74.2315,-64.2315,0,118
-35.2389,-25.2389,-74.2315,-64.2315,0,118
-25.2389,-15.2389,-74.2315,-64.2315,0,118
24.7612,34.7612,-74.2315,-64.2315,0,183
34.7611,44.7611,-74.2315,-64.2315,0,183
44.7611,54.7611,-74.2315,-64.2315,0,183
54.7611,64.7611,-74.2315,-64.2315,0,183
64.7611,74.7611,-74.2315,-64.2315,0,183
74.7611,84.7611,-74.2315,-64.2315,0,183
164.761,174.761,-74.2315,-64.2315,0,59
174.761,184.761,-74.2315,-64.2315,0,59
184.761,194.761,-74.2315,-64.2315,0,59
194.761,204.761,-74.2315,-64.2315,0,59
204.761,214.761,-74.2315,-64.2315,0,59
214.761,224.761,-74.2315,-64.2315,0,59
224.761,234.761,-74.2315,-64.2315,0,59
234.761,244.761,-74.2315,-64.2315,0,59
244.761,254.761,-74.2315,-64.2315,0,59
284.761,294.761,-74.2315,-64.2315,0,3
294.761,304.761,-74.2315,-64.2315,0,3
304.761,314.761,-74.2315,-64.2315,0,3
334.761,344.761,-74.2315,-64.2315,0,130
344.761,354.761,-74.2315,-64.2315,0,130
354.761,364.761,-74.2315,-64.2315,0,130
364.761,374.761,-74.2315,-64.2315,0,130
374.761,384.761,-74.2315,-64.2315,0,130
544.761,554.761,-74.2315,-64.2315,0,3
554.761,564.761,-74.2315,-64.2315,0,3
564.761,574.761,-74.2315,-64.2315,0,3
574.761,584.761,-74.2315,-64.2315,0,67
584.761,594.761,-74.2315,-64.2315,0,67
594.761,604.761,-74.2315,-64.2315,0,67
-255.239,-245.239,-64.2315,-54.2315,0,160
-215.239,-205.239,-64.2315,-54.2315,0,160
-205.239,-195.239,-64.2315,-54.2315,0,160
-195.239,-185.239,-64.2316,-54.2315,0,160
-185.239,-175.239,-64.2315,-54.2315,0,160
-175.239,-165.239,-64.2315,-54.2315,0,160
-35.2389,-25.2389,-64.2315,-54.2315,0,118
-25.2389,-15.2389,-64.2315,-54.2315,0,118
24.7612,34.7612,-64.2315,-54.2315,0,183
34.7611,44.7611,-64.2315,-54.2315,0,183
44.7611,54.7611,-64.2315,-54.2315,0,183
54.7609,64.7609,-64.2317,-54.2317,0,183
64.7611,74.7611,-64.2315,-54.2315,0,183
74.7611,84.7611,-64.2315,-54.2315,0,183
84.7611,94.7611,-64.2315,-54.2315,0,183
164.761,174.761,-64.2315,-54.2315,0,59
174.761,184.761,-64.2315,-54.2315,0,59
184.761,194.761,-64.2315,-54.2315,0,59
194.761,204.761,-64.2315,-54.2315,0,59
204.761,214.761,-64.2315,-54.2315,0,59
214.761,224.761,-64.2315,-54.2315,0,59
224.761,234.761,-64.2315,-54.2315,0,59
234.761,244.761,-64.2315,-54.2315,0,59
244.761,254.761,-64.2315,-54.2315,0,59
534.761,544.761,-64.2315,-54.2315,0,3
544.761,554.761,-64.2315,-54.2315,0,3
554.761,564.761,-64.2315,-54.2315,0,3
564.761,574.761,-64.2315,-54.2315,0,3
574.761,584.761,-64.2315,-54.2315,0,67
584.761,594.761,-64.2315,-54.2315,0,67
594.761,604.761,-64.2315,-54.2315,0,67
-315.239,-305.239,-54.2315,-44.2315,0,7
-265.239,-255.239,-54.2315,-44.2315,0,12
-255.239,-245.239,-54.2315,-44.2315,0,12
-205.239,-195.239,-54.2315,-44.2315,0,160
-195.239,-185.239,-54.2315,-44.2315,0,160
-185.239,-175.239,-54.2315,-44.2315,0,160
-125.239,-115.239,-54.2315,-44.2315,0,25
-25.2389,-15.2389,-54.2315,-44.2315,0,118
-15.2389,-5.23886,-54.2315,-44.2315,0,118
24.7611,34.7611,-54.2315,-44.2315,0,183
34.7611,44.7611,-54.2315,-44.2315,0,183
44.7611,54.7611,-54.2315,-44.2315,0,183
54.7611,64.7611,-54.2315,-44.2315,0,183
64.7611,74.7611,-54.2315,-44.2315,0,183
74.7611,84.7611,-54.2315,-44.2315,0,183
84.7611,94.7611,-54.2315,-44.2315,0,183
164.761,174.761,-54.2315,-44.2315,0,59
174.761,184.761,-54.2315,-44.2315,0,59
184.761,194.761,-54.2315,-44.2315,0,59
194.761,204.761,-54.2315,-44.2315,0,59
204.761,214.761,-54.2315,-44.2315,0,59
214.761,224.761,-54.2315,-44.2315,0,59
224.761,234.761,-54.2315,-44.2315,0,59
234.761,244.761,-54.2315,-44.2315,0,59
494.761,504.761,-54.2315,-44.2315,0,8.66332
544.761,554.761,-54.2315,-44.2315,0,3
554.761,564.761,-54.2315,-44.2315,0,3
564.761,574.761,-54.2315,-44.2315,0,3
574.761,584.761,-54.2315,-44.2315,0,67
584.761,594.761,-54.2315,-44.2315,0,67
594.761,604.761,-54.2315,-44.2315,0,67
-315.239,-305.239,-44.2315,-34.2315,0,7
-305.239,-295.239,-44.2315,-34.2315,0,7
-275.239,-265.239,-44.2315,-34.2315,0,12
-265.239,-255.239,-44.2315,-34.2315,0,12
-255.239,-245.239,-44.2315,-34.2315,0,12
-245.239,-235.239,-44.2315,-34.2315,0,12
-195.239,-185.239,-44.2315,-34.2315,0,160
-135.239,-125.239,-44.2315,-34.2315,0,25
-125.239,-115.239,-44.2315,-34.2315,0,25
-15.2389,-5.23886,-44.2315,-34.2315,0,118
24.7611,34.7611,-44.2315,-34.2315,0,183
34.7611,44.7611,-44.2315,-34.2315,0,183
44.7611,54.7611,-44.2315,-34.2315,0,183
54.7611,64.7611,-44.2315,-34.2315,0,183
64.7611,74.7611,-44.2315,-34.2315,0,183
74.7611,84.7611,-44.2315,-34.2315,0,183
374.761,384.761,-44.2315,-34.2315,0,130
544.761,554.761,-44.2315,-34.2315,0,3
554.761,564.761,-44.2315,-34.2315,0,3
564.761,574.761,-44.2315,-34.2315,0,3
574.761,584.761,-44.2315,-34.2315,0,67
584.761,594.761,-44.2315,-34.2315,0,67
594.761,604.761,-44.2315,-34.2315,0,67
-315.239,-305.239,-34.2315,-24.2315,0,7
-305.239,-295.239,-34.2315,-24.2315,0,7
-295.239,-285.239,-34.2315,-24.2315,0,7
-265.239,-255.239,-34.2315,-24.2315,0,12
-255.239,-245.239,-34.2315,-24.2315,0,12
-245.239,-235.239,-34.2315,-24.2315,0,12
-235.239,-225.239,-34.2315,-24.2315,0,12
-145.239,-135.239,-34.2315,-24.2315,0,25
-135.239,-125.239,-34.2315,-24.2315,0,25
-125.239,-115.239,-34.2315,-24.2315,0,25
-115.239,-105.239,-34.2315,-24.2315,0,25
-85.2389,-75.2389,-34.2315,-24.2315,0,149
34.7611,44.7611,-34.2315,-24.2315,0,183
44.7611,54.7611,-34.2315,-24.2315,0,183
54.7611,64.7611,-34.2315,-24.2315,0,183
64.7611,74.7611,-34.2315,-24.2315,0,183
344.761,354.761,-34.2315,-24.2315,0,130
354.761,364.761,-34.2315,-24.2315,0,130
364.761,374.761,-34.2315,-24.2315,0,130
374.761,384.761,-34.2315,-24.2315,0,130
544.761,554.761,-34.2315,-24.2315,0,3
554.761,564.761,-34.2315,-24.2315,0,3
564.761,574.761,-34.2315,-24.2315,0,3
584.761,594.761,-34.2315,-24.2315,0,67
594.761,604.761,-34.2315,-24.2315,0,67
-315.239,-305.239,-24.2315,-14.2315,0,32
-305.239,-295.239,-24.2315,-14.2315,0,7
-295.239,-285.239,-24.2315,-14.2315,0,7
-255.239,-245.239,-24.2315,-14.2315,0,12
-245.239,-235.239,-24.2315,-14.2315,0,12
-235.239,-225.239,-24.2315,-14.2315,0,12
-225.239,-215.239,-24.2315,-14.2315,0,12
-155.239,-145.239,-24.2315,-14.2315,0,25
-145.239,-135.239,-24.2315,-14.2315,0,25
-135.239,-125.239,-24.2315,-14.2315,0,25
-125.239,-115.239,-24.2315,-14.2315,0,25
-115.239,-105.239,-24.2315,-14.2315,0,25
-105.239,-95.2389,-24.2315,-14.2315,0,25
-95.2389,-85.2389,-24.2315,-14.2315,0,149
-85.2389,-75.2389,-24.2315,-14.2315,0,149
-75.2389,-65.2389,-24.2315,-14.2315,0,149
224.761,234.761,-24.2315,-14.2315,0,159
234.761,244.761,-24.2315,-14.2315,0,159
244.761,254.761,-24.2315,-14.2315,0,159
254.761,264.761,-24.2315,-14.2315,0,159
294.761,304.761,-24.2315,-14.2315,0,3
304.761,314.761,-24.2315,-14.2315,0,3
314.761,324.761,-24.2315,-14.2315,0,3
344.761,354.761,-24.2315,-14.2315,0,130
354.761,364.761,-24.2315,-14.2315,0,130
364.761,374.761,-24.2315,-14.2315,0,130
374.761,384.761,-24.2315,-14.2315,0,130
384.761,394.761,-24.2315,-14.2315,0,130
544.761,554.761,-24.2315,-14.2315,0,3
554.761,564.761,-24.2315,-14.2315,0,3
564.761,574.761,-24.2315,-14.2315,0,3
574.761,584.761,-24.2315,-14.2315,0,3
584.761,594.761,-24.2315,-14.2315,0,67
594.761,604.761,-24.2315,-14.2315,0,67
-315.239,-305.239,-14.2315,-4.23153,0,32
-305.239,-295.239,-14.2315,-4.23153,0,32
-275.239,-265.239,-14.2315,-4.23154,0,183
-245.239,-235.239,-14.2315,-4.23154,0,12
-235.239,-225.239,-14.2315,-4.23153,0,12
-155.239,-145.239,-14.2315,-4.23153,0,25
-145.239,-135.239,-14.2315,-4.23153,0,25
-135.239,-125.239,-14.2315,-4.23153,0,25
-125.239,-115.239,-14.2315,-4.23154,0,25
-115.239,-105.239,-14.2315,-4.23154,0,25
-105.239,-95.2389,-14.2315,-4.23154,0,149
-95.2389,-85.2389,-14.2315,-4.23154,0,149
-85.2389,-75.2389,-14.2315,-4.23154,0,149
-75.2389,-65.2389,-14.2315,-4.23154,0,149
-65.2389,-55.2389,-14.2315,-4.23154,0,149
184.761,194.761,-14.2315,-4.23153,0,159
194.761,204.761,-14.2315,-4.23153,0,159
204.761,214.761,-14.2315,-4.23154,0,159
214.761,224.761,-14.2315,-4.23153,0,159
224.761,234.761,-14.2315,-4.23154,0,159
234.761,244.761,-14.2315,-4.23153,0,159
244.761,254.761,-14.2315,-4.23153,0,159
254.761,264.761,-14.2315,-4.23154,0,159
294.761,304.761,-14.2315,-4.23154,0,3
304.761,314.761,-14.2315,-4.23154,0,3
314.761,324.761,-14.2315,-4.23154,0,3
344.761,354.761,-14.2315,-4.23154,0,130
354.761,364.761,-14.2315,-4.23153,0,130
364.761,374.761,-14.2315,-4.23153,0,130
374.761,384.761,-14.2315,-4.23153,0,130
384.761,394.761,-14.2315,-4.23153,0,130
414.761,424.761,-14.2315,-4.23154,0,5.5576
504.761,514.761,-14.2315,-4.23154,0,8.57425
544.761,554.761,-14.2315,-4.23154,0,3
554.761,564.761,-14.2315,-4.23153,0,3
564.761,574.761,-14.2315,-4.23153,0,3
574.761,584.761,-14.2315,-4.23154,0,3
584.761,594.761,-14.2315,-4.23154,0,67
594.761,604.761,-14.2315,-4.23154,0,67
-315.239,-305.239,-4.23154,5.76846,0,32
-285.239,-275.239,-4.23154,5.76846,0,183
-275.239,-265.239,-4.23154,5.76846,0,183
-265.239,-255.239,-4.23154,5.76846,0,183
-175.239,-165.239,-4.23154,5.76846,0,149
-145.239,-135.239,-4.23153,5.76847,0,25
-135.239,-125.239,-4.23153,5.76847,0,25
-125.239,-115.239,-4.23154,5.76846,0,25
-115.239,-105.239,-4.23154,5.76846,0,149
-105.239,-95.2389,-4.23154,5.76846,0,149
-95.2389,-85.2389,-4.23154,5.76846,0,149
-85.2389,-75.2389,-4.23154,5.76846,0,149
-75.2389,-65.2389,-4.23154,5.76846,0,149
-65.2389,-55.2389,-4.23154,5.76846,0,149
-55.2389,-45.2389,-4.23154,5.76846,0,149
114.761,124.761,-4.23154,5.76846,0,140
184.761,194.761,-4.23153,5.76847,0,159
194.761,204.761,-4.23153,5.76847,0,159
204.761,214.761,-4.23154,5.76846,0,159
214.761,224.761,-4.23154,5.76846,0,159
224.761,234.761,-4.23154,5.76846,0,159
234.761,244.761,-4.23154,5.76846,0,159
244.761,254.761,-4.23154,5.76846,0,159
254.761,264.761,-4.23154,5.76846,0,159
294.761,304.761,-4.23153,5.76847,0,3
304.761,314.761,-4.23154,5.76846,0,3
314.761,324.761,-4.23154,5.76846,0,3
344.761,354.761,-4.23154,5.76846,0,130
354.761,364.761,-4.23154,5.76846,0,130
364.761,374.761,-4.23153,5.76847,0,130
374.761,384.761,-4.23153,5.76847,0,130
384.761,394.761,-4.23154,5.76846,0,130
544.761,554.761,-4.23153,5.76847,0,3
554.761,564.761,-4.23153,5.76847,0,3
564.761,574.761,-4.23153,5.76847,0,3
574.761,584.761,-4.23154,5.76846,0,3
584.761,594.761,-4.23153,5.76847,0,67
594.761,604.761,-4.23153,5.76847,0,67
-295.239,-285.239,5.76846,15.7685,0,183
-285.239,-275.239,5.76846,15.7685,0,183
-275.239,-265.239,5.76846,15.7685,0,183
-265.239,-255.239,5.76846,15.7685,0,183
-255.239,-245.239,5.76846,15.7685,0,183
-185.239,-175.239,5.76846,15.7685,0,149
-175.239,-165.239,5.76846,15.7685,0,149
-165.239,-155.239,5.76846,15.7685,0,149
-135.239,-125.239,5.76847,15.7685,0,25
-105.239,-95.2389,5.76846,15.7685,0,149
-95.2389,-85.2389,5.76846,15.7685,0,149
-85.2389,-75.2389,5.76846,15.7685,0,149
-75.2389,-65.2389,5.76846,15.7685,0,149
-65.2389,-55.2389,5.76846,15.7685,0,149
-55.2389,-45.2389,5.76847,15.7685,0,149
-45.2389,-35.2389,5.76846,15.7685,0,149
74.7611,84.7611,5.76846,15.7685,0,140
84.7611,94.7611,5.76846,15.7685,0,140
94.7611,104.761,5.76846,15.7685,0,140
104.761,114.761,5.76846,15.7685,0,140
114.761,124.761,5.76846,15.7685,0,140
124.761,134.761,5.76846,15.7685,0,140
184.761,194.761,5.76847,15.7685,0,159
194.761,204.761,5.76847,15.7685,0,159
204.761,214.761,5.76846,15.7685,0,159
214.761,224.761,5.76846,15.7685,0,159
224.761,234.761,5.76846,15.7685,0,159
234.761,244.761,5.76846,15.7685,0,159
244.761,254.761,5.76846,15.7685,0,159
254.761,264.761,5.76846,15.7685,0,159
354.761,364.761,5.76846,15.7685,0,130
364.761,374.761,5.76847,15.7685,0,130
374.761,384.761,5.76847,15.7685,0,130
384.761,394.761,5.76847,15.7685,0,130
554.761,564.761,5.76846,15.7685,0,3
564.761,574.761,5.76846,15.7685,0,3
574.761,584.761,5.76846,15.7685,0,3
584.761,594.761,5.76846,15.7685,0,67
594.761,604.761,5.76846,15.7685,0,67
-305.239,-295.239,15.7685,25.7685,0,183
